MISSION LIST
NUM	COMMAND	VEHICLE	LON	LAT	ALT	WAIT NEXT
1	TAKEOFF	1	112.797004	-7.277028	20.0	Yes
2	WAYPOINT	2	112.797527	-7.276966	20.0	Yes
3	LAND	3	112.798274	-7.277037	0.0	Yes

LOGS
TIME	RUNNING MISSION	VEHICLE	ARMED	MODE	HEADING	VSPEED	GSPEED	LON	LAT	ALT
04-08-2023 21:21:34	1	1	YES	GUIDED	180	0.0	0.0	115.4919738	-8.5400334	0.0
04-08-2023 21:21:35	1	1	YES	GUIDED	180	0.0	0.0	115.4919737	-8.5400333	0.0
04-08-2023 21:21:35	1	1	YES	GUIDED	180	0.0	0.0	115.4919736	-8.5400331	0.0
04-08-2023 21:21:36	1	1	YES	GUIDED	180	0.009999999776482582	0.009999999776482582	115.4919735	-8.540033	0.0
04-08-2023 21:21:36	1	1	YES	GUIDED	179	0.07999999821186066	0.07999999821186066	115.4919735	-8.540033	0.15
04-08-2023 21:21:37	1	1	YES	GUIDED	180	0.12999999523162842	0.12999999523162842	115.4919737	-8.540033	0.62
04-08-2023 21:21:37	1	1	YES	GUIDED	180	0.1599999964237213	0.1599999964237213	115.4919738	-8.5400332	1.34
04-08-2023 21:21:38	1	1	YES	GUIDED	180	0.14999999105930328	0.14999999105930328	115.4919738	-8.5400334	2.21
04-08-2023 21:21:38	1	1	YES	GUIDED	180	0.14000000059604645	0.14000000059604645	115.4919739	-8.5400336	3.16
04-08-2023 21:21:39	1	1	YES	GUIDED	180	0.11999999731779099	0.11999999731779099	115.4919742	-8.5400338	4.17
04-08-2023 21:21:39	1	1	YES	GUIDED	180	0.09999999403953552	0.09999999403953552	115.4919746	-8.5400341	5.22
04-08-2023 21:21:40	1	1	YES	GUIDED	180	0.08999999612569809	0.08999999612569809	115.4919747	-8.5400343	5.75
04-08-2023 21:21:40	1	1	YES	GUIDED	180	0.009999999776482582	0.009999999776482582	115.4919749	-8.5400347	7.4
04-08-2023 21:21:41	1	1	YES	GUIDED	180	0.04999999701976776	0.04999999701976776	115.4919749	-8.5400348	8.51
04-08-2023 21:21:41	1	1	YES	GUIDED	180	0.08999999612569809	0.08999999612569809	115.4919749	-8.5400348	9.62
04-08-2023 21:21:42	1	1	YES	GUIDED	180	0.09999999403953552	0.09999999403953552	115.4919749	-8.5400347	10.18
04-08-2023 21:21:42	1	1	YES	GUIDED	180	0.11999999731779099	0.11999999731779099	115.4919748	-8.5400347	11.29
04-08-2023 21:21:43	1	1	YES	GUIDED	180	0.14999999105930328	0.14999999105930328	115.4919745	-8.5400343	12.95
04-08-2023 21:21:43	1	1	YES	GUIDED	180	0.1599999964237213	0.1599999964237213	115.4919743	-8.5400339	14.06
04-08-2023 21:21:44	1	1	YES	GUIDED	180	0.11999999731779099	0.11999999731779099	115.4919741	-8.5400336	15.18
04-08-2023 21:21:44	1	1	YES	GUIDED	180	0.09999999403953552	0.09999999403953552	115.4919739	-8.5400334	16.29
04-08-2023 21:21:45	1	1	YES	GUIDED	179	0.07999999821186066	0.07999999821186066	115.4919738	-8.5400333	17.36
04-08-2023 21:21:45	1	1	YES	GUIDED	180	0.07000000029802322	0.07000000029802322	115.4919738	-8.5400332	18.28
04-08-2023 21:21:46	1	1	YES	GUIDED	180	0.05999999865889549	0.05999999865889549	115.4919737	-8.540033	18.98
04-08-2023 21:21:46	1	1	YES	GUIDED	180	0.05999999865889549	0.05999999865889549	115.4919736	-8.5400329	19.4
04-08-2023 21:21:46	2	1	YES	GUIDED	180	0.05999999865889549	0.05999999865889549	115.4919736	-8.5400329	19.4
04-08-2023 21:21:47	2	1	YES	GUIDED	185	0.03999999910593033	0.03999999910593033	115.4919735	-8.5400327	19.63
04-08-2023 21:21:47	2	1	YES	GUIDED	201	0.09999999403953552	0.09999999403953552	115.4919731	-8.5400326	19.74
04-08-2023 21:21:48	2	1	YES	GUIDED	220	0.3700000047683716	0.3700000047683716	115.4919715	-8.5400318	19.8
04-08-2023 21:21:48	2	1	YES	GUIDED	239	0.6200000047683716	0.6200000047683716	115.4919689	-8.5400302	19.86
04-08-2023 21:21:49	2	1	YES	GUIDED	268	0.7299999594688416	0.7299999594688416	115.4919646	-8.5400279	19.91
04-08-2023 21:21:49	2	1	YES	GUIDED	288	0.6599999666213989	0.6599999666213989	115.4919618	-8.5400267	19.93
04-08-2023 21:21:50	2	1	YES	GUIDED	299	0.6499999761581421	0.6499999761581421	115.4919591	-8.5400257	19.94
04-08-2023 21:21:50	2	1	YES	GUIDED	296	0.6800000071525574	0.6800000071525574	115.4919562	-8.5400247	19.95
04-08-2023 21:21:51	2	1	YES	GUIDED	294	0.75	0.75	115.4919531	-8.5400237	19.95
04-08-2023 21:21:51	2	1	YES	GUIDED	295	0.7899999618530273	0.7899999618530273	115.4919498	-8.5400224	19.95
04-08-2023 21:21:52	2	1	YES	GUIDED	295	0.8299999833106995	0.8299999833106995	115.4919449	-8.5400203	19.95
